id,district_id,name_th,name_en,postcode_id
4319,537,แม่ตื่น,Mae Tuen,506
4320,537,ม่อนจอง,Mon Chong,506
4321,537,สบโขง,Sop Khong,506
4322,537,นาเกียน,Na Kian,506
4323,538,ยางเนิ้ง,Yang Noeng,507
4324,538,สารภี,Saraphi,507
4325,538,ชมภู,Chom Phu,507
4326,538,ไชยสถาน,Chai Sathan,507
4327,538,ขัวมุง,Khua Mung,507
4328,538,หนองแฝก,Nong Faek,507
4329,538,หนองผึ้ง,Nong Phueng,507
4330,538,ท่ากว้าง,Tha Kwang,507
4331,538,ดอนแก้ว,Don Kaeo,507
4332,538,ท่าวังตาล,Tha Wang Tan,507
4333,538,สันทราย,San Sai,507
4334,538,ป่าบง,Pa Bong,507
4335,539,เมืองแหง,Mueang Haeng,508
4336,539,เปียงหลวง,Piang Luang,508
4337,539,แสนไห,Saen Hai,508
4338,540,ปงตำ,Pong Tam,496
4339,540,ศรีดงเย็น,Si Dong Yen,496
4340,540,แม่ทะลบ,Mae Thalop,496
4341,540,หนองบัว,Nong Bua,496
4342,541,บ้านกาด,Ban Kat,509
4343,541,ทุ่งปี้,Thung Pi,509
4344,541,ทุ่งรวงทอง,Thung Ruang Thong,509
4345,541,แม่วิน,Mae Win,509
4346,541,ดอนเปา,Don Pao,509
4347,542,ออนเหนือ,On Nuea,500
4348,542,ออนกลาง,On Klang,500
4349,542,บ้านสหกรณ์,Ban Sahakon,500
4350,542,ห้วยแก้ว,Huai Kaeo,500
4351,542,แม่ทา,Mae Tha,500
4352,542,ทาเหนือ,Tha Nuea,500
4353,543,ดอยหล่อ,Doi Lo,486
4354,543,สองแคว,Song Khwae,486
4355,543,ยางคราม,Yang Khram,486
4356,543,สันติสุข,Santi Suk,486
4357,544,ในเมือง,Nai Mueang,511
4358,544,เหมืองง่า,Mueang Nga,511
4359,544,อุโมงค์,Umong,512
4360,544,หนองช้างคืน,Nong Chang Khuen,512
4361,544,ประตูป่า,Pratu Pa,511
4362,544,ริมปิง,Rim Ping,511
4363,544,ต้นธง,Ton Thong,511
4364,544,บ้านแป้น,Ban Paen,511
4365,544,เหมืองจี้,Mueang Chi,511
4366,544,ป่าสัก,Pa Sak,511
4367,544,เวียงยอง,Wiang Yong,511
4368,544,บ้านกลาง,Ban Klang,511
4369,544,มะเขือแจ้,Makhuea Chae,511
4370,544,ศรีบัวบาน,Si Bua Ban,511
4371,544,หนองหนาม,Nong Nam,511
4372,545,ทาปลาดุก,Tha Pla Duk,513
4373,545,ทาสบเส้า,Tha Sop Sao,513
4374,545,ทากาศ,Tha Kat,514
4375,545,ทาขุมเงิน,Tha Khum Ngoen,514
4376,545,ทาทุ่งหลวง,Tha Thung Luang,514
4377,545,ทาแม่ลอบ,Tha Mae Lop,514
4378,546,บ้านโฮ่ง,Ban Hong,515
4379,546,ป่าพลู,Pa Phlu,515
4380,546,เหล่ายาว,Lao Yao,515
4381,546,ศรีเตี้ย,Si Tia,515
4382,546,หนองปลาสะวาย,Nong Pla Sawai,515
4383,547,ลี้,Li,516
4384,547,แม่ตืน,Mae Tuen,516
4385,547,นาทราย,Na Sai,516
4386,547,ดงดำ,Dong Dam,516
4387,547,ก้อ,Ko,516
4388,547,แม่ลาน,Mae Lan,516
4389,547,ป่าไผ่,Pa Phai,516
4390,547,ศรีวิชัย,Si Wichai,516
4391,548,ทุ่งหัวช้าง,Thung Hua Chang,517
4392,548,บ้านปวง,Ban Puang,517
4393,548,ตะเคียนปม,Takhian Pom,517
4394,549,ปากบ่อง,Pak Bong,518
4395,549,ป่าซาง,Pa Sang,518
4396,549,แม่แรง,Mae Raeng,518
4397,549,ม่วงน้อย,Muang Noi,518
4398,549,บ้านเรือน,Ban Ruean,518
4399,549,มะกอก,Makok,518
4400,549,ท่าตุ้ม,Tha Tum,518
4401,549,น้ำดิบ,Nam Dip,518
4402,549,นครเจดีย์,Nakhon Chedi,518
4403,550,บ้านธิ,Ban Thi,519
4404,550,ห้วยยาบ,Huai Yap,519
4405,551,หนองล่อง,Nong Long,518
4406,551,หนองยวง,Nong Yuang,518
4407,551,วังผาง,Wang Phang,518
4408,552,เวียงเหนือ,Wiang Nuea,520
4409,552,หัวเวียง,Hua Wiang,520
4410,552,สวนดอก,Suan Dok,521
4411,552,สบตุ๋ย,Sop Tui,521
4412,552,พระบาท,Phra Bat,520
4413,552,ชมพู,Chomphu,521
4414,552,กล้วยแพะ,Kluai Phae,520
4415,552,ปงแสนทอง,Pong Saen Thong,521
4416,552,บ้านแลง,Ban Laeng,520
4417,552,บ้านเสด็จ,Ban Sadet,520
4418,552,พิชัย,Phichai,520
4419,552,ทุ่งฝาย,Thung Fai,520
4420,552,บ้านเอื้อม,Ban Ueam,521
4421,552,บ้านเป้า,Ban Pao,521
4422,552,บ้านค่า,Ban Kha,521
4423,552,บ่อแฮ้ว,Bo Haeo,521
4424,552,ต้นธงชัย,Ton Thong Chai,520
4425,552,นิคมพัฒนา,Nikhom Phatthana,520
4426,552,บุญนาคพัฒนา,Bunnak Phatthana,520
4427,553,บ้านดง,Ban Dong,522
4428,553,นาสัก,Na Sak,522
4429,553,จางเหนือ,Chang Nuea,522
4430,553,แม่เมาะ,Mae Mo,522
4431,553,สบป้าด,Sop Pat,522
4432,554,ลำปางหลวง,Lampang Luang,523
4433,554,นาแก้ว,Na Kaeo,523
4434,554,ไหล่หิน,Lai Hin,523
4435,554,วังพร้าว,Wang Phrao,523
4436,554,ศาลา,Sala,523
4437,554,เกาะคา,Ko Kha,523
4438,554,นาแส่ง,Na Saeng,523
4439,554,ท่าผา,Tha Pha,523
4440,554,ใหม่พัฒนา,Mai Phatthana,523
4441,555,ทุ่งงาม,Thung Ngam,524
4442,555,เสริมขวา,Soem Khwa,524
4443,555,เสริมซ้าย,Soem Sai,524
4444,555,เสริมกลาง,Soem Klang,524
4445,556,หลวงเหนือ,Luang Nuea,525
4446,556,หลวงใต้,Luang Tai,525
4447,556,บ้านโป่ง,Ban Pong,525
4448,556,บ้านร้อง,Ban Rong,525
4449,556,ปงเตา,Pong Tao,525
4450,556,นาแก,Na Kae,525
4451,556,บ้านอ้อน,Ban On,525
4452,556,บ้านแหง,Ban Haeng,525
4453,556,บ้านหวด,Ban Huat,525
4454,556,แม่ตีบ,Mae Tip,525
4455,557,แจ้ห่ม,Chae Hom,526
4456,557,บ้านสา,Ban Sa,526
4457,557,ปงดอน,Pong Don,526
4458,557,แม่สุก,Mae Suk,526
4459,557,เมืองมาย,Mueang Mai,526
4460,557,ทุ่งผึ้ง,Thung Phueng,526
4461,557,วิเชตนคร,Wichet Nakhon,526
4462,558,ทุ่งฮั้ว,Thung Hua,527
4463,558,วังเหนือ,Wang Nuea,527
4464,558,วังใต้,Wang Tai,527
4465,558,ร่องเคาะ,Rong Kho,527
4466,558,วังทอง,Wang Thong,527
4467,558,วังซ้าย,Wang Sai,527
4468,558,วังแก้ว,Wang Kaeo,527
4469,558,วังทรายคำ,Wang Sai Kham,527
4470,559,ล้อมแรด,Lom Raet,528
4471,559,แม่วะ,Mae Wa,529
4472,559,แม่ปะ,Mae Pa,528
4473,559,แม่มอก,Mae Mok,528
4474,559,เวียงมอก,Wiang Mok,528
4475,559,นาโป่ง,Na Pong,528
4476,559,แม่ถอด,Mae Thot,528
4477,559,เถินบุรี,Thoen Buri,528
4478,560,แม่พริก,Mae Phrik,530
4479,560,ผาปัง,Pha Pang,530
4480,560,แม่ปุ,Mae Pu,530
4481,560,พระบาทวังตวง,Phra Bat Wang Tuang,529
4482,561,แม่ทะ,Mae Tha,531
4483,561,นาครัว,Na Khrua,531
4484,561,ป่าตัน,Pa Tan,531
4485,561,บ้านกิ่ว,Ban Kio,531
4486,561,บ้านบอม,Ban Bom,531
4487,561,น้ำโจ้,Nam Cho,531
4488,561,ดอนไฟ,Don Fai,531
4489,561,หัวเสือ,Hua Suea,531
4490,561,วังเงิน,Wang Ngoen,531
4491,561,สันดอนแก้ว,San Don Kaeo,531
4492,562,สบปราบ,Sop Prap,532
4493,562,สมัย,Samai,532
4494,562,แม่กัวะ,Mae Kua,532
4495,562,นายาง,Na Yang,532
4496,563,ห้างฉัตร,Hang Chat,533
4497,563,หนองหล่ม,Nong Lom,533
4498,563,เมืองยาว,Mueang Yao,533
4499,563,ปงยางคก,Pong Yang Khok,533
4500,563,เวียงตาล,Wiang Tan,533
4501,563,แม่สัน,Mae San,533
4502,563,วอแก้ว,Wo Kaeo,533
4503,564,เมืองปาน,Mueang Pan,534
4504,564,บ้านขอ,Ban Kho,534
4505,564,ทุ่งกว๋าว,Thung Kwao,534
4506,564,แจ้ซ้อน,Chae Son,534
4507,564,หัวเมือง,Hua Mueang,534
4508,565,ท่าอิฐ,Tha It,535
4509,565,ท่าเสา,Tha Sao,535
4510,565,บ้านเกาะ,Ban Ko,535
4511,565,ป่าเซ่า,Pa Sao,535
4512,565,คุ้งตะเภา,Khung Taphao,535
4513,565,วังกะพี้,Wang Kaphi,536
4514,565,หาดกรวด,Hat Kruat,535
4515,565,น้ำริด,Nam Rit,535
4516,565,งิ้วงาม,Ngio Ngam,535
4517,565,บ้านด่านนาขาม,Ban Dan Na Kham,535
4518,565,บ้านด่าน,Ban Dan,535
4519,565,ผาจุก,Pha Chuk,535
4520,565,วังดิน,Wang Din,535
4521,565,แสนตอ,Saen To,535
4522,565,หาดงิ้ว,Hat Ngio,535
4523,565,ขุนฝาง,Khun Fang,535
4524,565,ถ้ำฉลอง,Tham Chalong,535
4525,566,วังแดง,Wang Daeng,537
4526,566,บ้านแก่ง,Ban Kaeng,537
4527,566,หาดสองแคว,Hat Song Khwae,537
4528,566,น้ำอ่าง,Nam Ang,537
4529,566,ข่อยสูง,Khoi Sung,537
4530,567,ท่าปลา,Tha Pla,538
4531,567,หาดล้า,Hat La,539
4532,567,ผาเลือด,Pha Lueat,539
4533,567,จริม,Charim,538
4534,567,น้ำหมัน,Nam Man,538
4535,567,นางพญา,Nang Phaya,538
4536,567,ร่วมจิต,Ruam Chit,539
4537,568,แสนตอ,Saen To,540
4538,568,บ้านฝาย,Ban Fai,540
4539,568,เด่นเหล็ก,Den Lek,540
4540,568,น้ำไคร้,Nam Khrai,540
4541,568,น้ำไผ่,Nam Phai,540
4542,568,ห้วยมุ่น,Huai Mun,540
4543,568,ท่าแฝก,Tha Faek,540
4544,569,ฟากท่า,Fak Tha,541
4545,569,สองคอน,Song Khon,541
4546,569,บ้านเสี้ยว,Ban Siao,541
4547,569,สองห้อง,Song Hong,541
4548,570,ม่วงเจ็ดต้น,Muang Chet Ton,542
4549,570,บ้านโคก,Ban Khok,542
4550,570,นาขุม,Na Khum,542
4551,570,บ่อเบี้ย,Bo Bia,542
4552,571,ในเมือง,Nai Mueang,543
4553,571,บ้านดารา,Ban Dara,544
4554,571,ไร่อ้อย,Rai Oi,543
4555,571,ท่าสัก,Tha Sak,544
4556,571,คอรุม,Kho Rum,543
4557,571,บ้านหม้อ,Ban Mo,543
4558,571,ท่ามะเฟือง,Tha Mafueang,543
4559,571,บ้านโคน,Ban Khon,543
4560,571,พญาแมน,Phaya Maen,543
4561,571,นาอิน,Na In,543
4562,571,นายาง,Na Yang,543
4563,572,ศรีพนมมาศ,Si Phanom Mat,545
4564,572,แม่พูล,Mae Phun,545
4565,572,นานกกก,Na Nok Kok,545
4566,572,ฝายหลวง,Fai Luang,545
4567,572,ชัยจุมพล,Chai Chumphon,545
4568,572,ไผ่ล้อม,Phai Lom,546
4569,572,ทุ่งยั้ง,Thung Yang,546
4570,572,ด่านแม่คำมัน,Dan Mae Kham Man,546
4571,573,ผักขวง,Phak Khuang,547
4572,573,บ่อทอง,Bo Thong,547
4573,573,ป่าคาย,Pa Khai,547
4574,573,น้ำพี้,Nam Phi,547
4575,574,ในเวียง,Nai Wiang,548
4576,574,นาจักร,Na Chak,548
4577,574,น้ำชำ,Nam Cham,548
4578,574,ป่าแดง,Pa Daeng,548
4579,574,ทุ่งโฮ้ง,Thung Hong,548
4580,574,เหมืองหม้อ,Mueang Mo,548
4581,574,วังธง,Wang Thong,548
4582,574,แม่หล่าย,Mae Lai,548
4583,574,ห้วยม้า,Huai Ma,548
4584,574,ป่าแมต,Pa Maet,548
4585,574,บ้านถิ่น,Ban Thin,548
4586,574,สวนเขื่อน,Suan Khuean,548
4587,574,วังหงส์,Wang Hong,548
4588,574,แม่คำมี,Mae Kham Mi,548
4589,574,ทุ่งกวาว,Thung Kwao,548
4590,574,ท่าข้าม,Tha Kham,548
4591,574,แม่ยม,Mae Yom,548
4592,574,ช่อแฮ,Cho Hae,548
4593,574,ร่องฟอง,Rong Fong,548
4594,574,กาญจนา,Kanchana,548
4595,575,ร้องกวาง,Rong Kwang,549
4596,575,ร้องเข็ม,Rong Khem,549
4597,575,น้ำเลา,Nam Lao,549
4598,575,บ้านเวียง,Ban Wiang,549
4599,575,ทุ่งศรี,Thung Si,549
4600,575,แม่ยางตาล,Mae Yang Tan,549
4601,575,แม่ยางฮ่อ,Mae Yang Ho,549
4602,575,ไผ่โทน,Phai Thon,549
4603,575,ห้วยโรง,Huai Rong,549
4604,575,แม่ทราย,Mae Sai,549
4605,575,แม่ยางร้อง,Mae Yang Rong,549
4606,576,ห้วยอ้อ,Huai O,550
4607,576,บ้านปิน,Ban Pin,550
4608,576,ต้าผามอก,Ta Pha Mok,550
4609,576,เวียงต้า,Wiang Ta,550
4610,576,ปากกาง,Pak Kang,550
4611,576,หัวทุ่ง,Hua Thung,550
4612,576,ทุ่งแล้ง,Thung Laeng,550
4613,576,บ่อเหล็กลอง,Bo Lek Long,550
4614,576,แม่ปาน,Mae Pan,550
4615,577,สูงเม่น,Sung Men,551
4616,577,น้ำชำ,Nam Cham,551
4617,577,หัวฝาย,Hua Fai,551
4618,577,ดอนมูล,Don Mun,551
4619,577,บ้านเหล่า,Ban Lao,551
4620,577,บ้านกวาง,Ban Kwang,551
4621,577,บ้านปง,Ban Pong,551
4622,577,บ้านกาศ,Ban Kat,551
4623,577,ร่องกาศ,Rong Kat,551
4624,577,สบสาย,Sop Sai,551
4625,577,เวียงทอง,Wiang Thong,548
4626,577,พระหลวง,Phra Luang,551
4627,578,เด่นชัย,Den Chai,552
4628,578,แม่จั๊วะ,Mae Chua,552
4629,578,ไทรย้อย,Sai Yoi,552
4630,578,ห้วยไร่,Huai Rai,552
4631,578,ปงป่าหวาย,Pong Pa Wai,552
4632,579,บ้านหนุน,Ban Nun,553
4633,579,บ้านกลาง,Ban Klang,553
4634,579,ห้วยหม้าย,Huai Mai,553
4635,579,เตาปูน,Tao Pun,553
4636,579,หัวเมือง,Hua Mueang,553
4637,579,สะเอียบ,Sa-iap,553
4638,579,แดนชุมพล,Daen Chumphon,553
4639,579,ทุ่งน้าว,Thung Nao,553
4640,580,วังชิ้น,Wang Chin,554
4641,580,สรอย,Saroi,554
4642,580,แม่ป้าก,Mae Pak,554
4643,580,นาพูน,Na Phun,554
4644,580,แม่พุง,Mae Phung,554
4645,580,ป่าสัก,Pa Sak,554
4646,580,แม่เกิ๋ง,Mae Koeng,554
4647,581,แม่คำมี,Mae Kham Mi,555
4648,581,หนองม่วงไข่,Nong Muang Khai,555
4649,581,น้ำรัด,Nam Rat,555
4650,581,วังหลวง,Wang Luang,555
4651,581,ตำหนักธรรม,Tamnak Tham,555
4652,581,ทุ่งแค้ว,Thung Khaeo,555
4653,582,ในเวียง,Nai Wiang,556
4654,582,บ่อ,Bo,556
4655,582,ผาสิงห์,Pha Sing,556
4656,582,ไชยสถาน,Chai Sathan,556
4657,582,ถืมตอง,Thuem Tong,556
4658,582,เรือง,Rueang,556
4659,582,นาซาว,Na Sao,556
4660,582,ดู่ใต้,Du Tai,556
4661,582,กองควาย,Kong Khwai,556
4662,582,บ่อสวก,Bo Suak,556
4663,582,สะเนียน,Sanian,556
4664,583,หนองแดง,Nong Daeng,557
4665,583,หมอเมือง,Mo Mueang,557
4666,583,น้ำพาง,Nam Phang,557
4667,583,น้ำปาย,Nam Pai,557
4668,583,แม่จริม,Mae Charim,557
4669,584,บ้านฟ้า,Ban Fa,558
4670,584,ป่าคาหลวง,Pa Kha Luang,558
4671,584,สวด,Suat,558
4672,584,บ้านพี้,Ban Phi,558
4673,585,นาน้อย,Na Noi,559
4674,585,เชียงของ,Chiang Khong,559
4675,585,ศรีษะเกษ,Sisaket,559
4676,585,สถาน,Sathan,559
4677,585,สันทะ,Santha,559
4678,585,บัวใหญ่,Bua Yai,559
4679,585,น้ำตก,Nam Tok,559
4680,586,ปัว,Pua,560
4681,586,แงง,Ngaeng,560
4682,586,สถาน,Sathan,560
4683,586,ศิลาแลง,Sila Laeng,560
4684,586,ศิลาเพชร,Sila Phet,560
4685,586,อวน,Uan,560
4686,586,ไชยวัฒนา,Chai Watthana,560
4687,586,เจดีย์ชัย,Chedi Chai,560
4688,586,ภูคา,Phu Kha,560
4689,586,สกาด,Sakat,560
4690,586,ป่ากลาง,Pa Klang,560
4691,586,วรนคร,Woranakhon,560
4692,587,ริม,Rim,561
4693,587,ป่าคา,Pa Kha,561
4694,587,ผาตอ,Pha To,561
4695,587,ยม,Yom,561
4696,587,ตาลชุม,Tan Chum,561
4697,587,ศรีภูมิ,Si Phum,561
4698,587,จอมพระ,Chom Phra,561
4699,587,แสนทอง,Saen Thong,561
4700,587,ท่าวังผา,Tha Wang Pha,561
4701,587,ผาทอง,Pha Thong,561
4702,588,กลางเวียง,Klang Wiang,562
4703,588,ขึ่ง,Khueng,562
4704,588,ไหล่น่าน,Lai Nan,562
4705,588,ตาลชุม,Tan Chum,562
4706,588,นาเหลือง,Na Lueang,562
